theta0_degrees,theta_reference_degrees,theta_segment_degrees,delta_reference_degrees,delta_reference_abs_degrees,delta_segment_degrees,delta_segment_abs_degrees,segment_reference_error_degrees,segment_reference_error_abs_degrees,angle_decomposition_residual,tau0,family_plain,forward_arc_iota_degrees,backward_arc_iota_degrees,s_ref_min,s_ref_max,q_ref_min,q_ref_max,q_ref_abs_max,lateral_width_reference_path,longitudinal_width_reference_path,required_strip_width,required_strip_width_one_sided
170.0,98.07181000630752,73.89988731588959,71.9281899936925,71.9281899936925,96.10011268411043,96.10011268411043,-24.17192269041793,24.17192269041793,0.0,-1,CbC,90.00000000000003,6.100112684110412,-0.028077914121005153,0.9397352798136007,-0.0726830129982982,0.35968019389796174,0.35968019389796174,0.43236320689625996,0.9678131939346059,0.8623632068962599,0.5746801938979618
170.5,98.07181000630752,73.96565829803566,72.4281899936925,72.4281899936925,96.53434170196434,96.53434170196434,-24.10615170827184,24.10615170827184,0.0,-1,CbC,90.00000000000003,6.534341701964281,-0.029689771592153025,0.9377001428943404,-0.0779989784039005,0.35512527106107017,0.35512527106107017,0.4331242494649707,0.9673899144864935,0.8631242494649707,0.5701252710610701
171.0,98.07181000630752,74.03136088719506,72.92818999369248,72.92818999369248,96.96863911280494,96.96863911280494,-24.040449119112452,24.040449119112452,0.0,-1,CbC,90.00000000000001,6.968639112804916,-0.031249708088856736,0.9357160943411252,-0.08333218178091566,0.35056198033446617,0.35056198033446617,0.43389416211538184,0.966965802429982,0.8638941621153818,0.5655619803344661
171.5,98.07181000630752,74.09699191470217,73.42818999369248,73.42818999369248,97.40300808529781,97.40300808529781,-23.974818091605332,23.974818091605332,0.0,-1,CbC,90.00000000000001,7.4030080852978335,-0.03275759289298875,0.9337832899472175,-0.08868219783969296,0.34598355596670793,0.34598355596670793,0.4346657538064009,0.9665408828402062,0.8646657538064009,0.5609835559667079
172.0,98.07181000630752,74.16254821321999,73.9281899936925,73.9281899936925,97.83745178678002,97.83745178678002,-23.909261793087524,23.909261793087524,0.0,-1,CbC,89.99999999999999,7.837451786779991,-0.03421329916824685,0.9319018818540672,-0.0940486000966349,0.34138729748991514,0.34138729748991514,0.43543589758655005,0.9661151810223141,0.86543589758655,0.5563872974899151
172.5,98.07181000630752,74.22802661664657,74.4281899936925,74.4281899936925,98.27197338335344,98.27197338335344,-23.84378338966094,23.84378338966094,0.0,-1,CbC,90.00000000000003,8.271973383353412,-0.03561670397172671,0.93007201853926,-0.09943096091003856,0.33677359633173354,0.33677359633173354,0.4362045572417721,0.9656887225109867,0.866204557241772,0.5517735963317335
173.0,98.07181000630752,74.29342396002205,74.92818999369248,74.92818999369248,98.70657603997795,98.70657603997795,-23.778386046285455,23.778386046285455,0.0,-1,CbC,90.00000000000001,8.706576039977966,-0.03696768826519653,0.9282938448047445,-0.10482885151601642,0.33214284517094544,0.33214284517094544,0.4369716966869619,0.965261533069941,0.8669716966869618,0.5471428451709455
173.5,98.07181000630752,74.35873707943612,75.42818999369248,75.42818999369248,99.14126292056388,99.14126292056388,-23.71307292687139,23.71307292687139,0.0,-1,CbC,89.99999999999999,9.14126292056388,-0.038266136926073266,0.9265675017653344,-0.11024184206450152,0.32749543790045604,0.32749543790045604,0.4377372799649576,0.9648336386914077,0.8677372799649576,0.5424954379004561
174.0,98.07181000630752,74.42396281193632,75.92818999369248,75.92818999369248,99.57603718806367,99.57603718806367,-23.64784719437119,23.64784719437119,0.0,-1,CbC,90.00000000000003,9.576037188063617,-0.039511938758101404,0.9248931268374864,-0.11566950165533046,0.32283176959019505,0.32283176959019505,0.4385012712455255,0.9644050655955878,0.8685012712455256,0.5378317695901951
174.5,98.07181000630752,74.48909799543688,76.4281899936925,76.4281899936925,100.01090200456314,100.01090200456314,-23.582712010870633,23.582712010870633,0.0,-1,CbC,90.00000000000001,10.01090200456314,-0.040704986501729566,0.9232708537283558,-0.1211113983743998,0.31815223644993346,0.31815223644993346,0.4392636348243333,0.9639758402300854,0.8692636348243332,0.5331522364499335
175.0,98.07181000630752,74.55413946862785,76.9281899936925,76.9281899936925,100.44586053137216,100.44586053137216,-23.517670537679663,23.517670537679663,0.0,-1,CbC,90.00000000000001,10.445860531372139,-0.04184517684418838,0.9217008124251388,-0.12656709932989008,0.3134572357920333,0.3134572357920333,0.44002433512192335,0.9635459892693272,0.8700243351219233,0.5284572357920333
175.5,98.07181000630752,74.61908407088538,77.42818999369248,77.42818999369248,100.88091592911462,100.88091592911462,-23.45272593542214,23.45272593542214,0.0,-1,CbC,90.00000000000001,10.880915929114584,-0.04293241042926713,0.920183129184681,-0.13203617068857088,0.30874716599410634,0.30874716599410634,0.4407833366826772,0.9631155396139481,0.8707833366826772,0.5237471659941063
176.0,98.07181000630752,74.68392864218232,77.92818999369248,77.92818999369248,101.31607135781768,101.31607135781768,-23.387881364125192,23.387881364125192,0.0,-1,CbC,90.00000000000001,11.316071357817654,-0.04396659186678769,0.9187179265233759,-0.13751817771216032,0.30402242646161615,0.30402242646161615,0.4415406041737765,0.9626845183901636,0.8715406041737765,0.5190224264616161
176.5,98.07181000630752,74.74867002299963,78.4281899936925,78.4281899936925,101.75132997700038,101.75132997700038,-23.323139983307875,23.323139983307875,0.0,-1,CbC,90.00000000000001,11.75132997700037,-0.044947629741776914,0.9173053232073385,-0.14301268479375312,0.2992834175904025,0.2992834175904025,0.4422961023841556,0.9622529529491154,0.8722961023841556,0.5142834175904025
177.0,98.07181000630752,74.81330505423846,78.9281899936925,78.9281899936925,102.18669494576154,102.18669494576154,-23.25850495206905,23.25850495206905,0.0,-1,CbC,90.00000000000001,12.186694945761502,-0.04587543662333403,0.9159454342428622,-0.14851925549430692,0.2945305407291431,0.2945305407291431,0.44304979622345,0.9618208708661963,0.87304979622345,0.509530540729143
177.5,98.07181000630752,74.87783057713303,79.42818999369248,79.42818999369248,102.62216942286697,102.62216942286697,-23.193979429174487,23.193979429174487,0.0,-1,CbC,90.00000000000001,12.622169422866955,-0.04674992907319865,0.9146383708671533,-0.15403745257919152,0.2897641981417501,0.2897641981417501,0.4438016507209416,0.9613882999403519,0.8738016507209416,0.5047641981417501
178.0,98.07181000630752,74.94224343316404,79.92818999369248,79.92818999369248,103.05775656683596,103.05775656683596,-23.129566573143475,23.129566573143475,0.0,-1,CbC,90.00000000000001,13.057756566835963,-0.04757102765400936,0.91338424053935,-0.1595668380547854,0.2849953875537738,0.2849953875537738,0.4445622256085592,0.9609552681933593,0.8745622256085592,0.4999953875537738
178.5,98.07181000630752,75.00654046397322,80.42818999369248,80.42818999369248,103.49345953602676,103.49345953602676,-23.06526954233429,23.06526954233429,0.0,-1,CbC,89.99999999999999,13.493459536026775,-0.0483386569372613,0.9121831469318213,-0.16510697320512696,0.28021636069029876,0.28021636069029876,0.4453233338954257,0.9605218038690826,0.8753233338954257,0.49521636069029873
179.0,98.07181000630752,75.07071851127824,80.9281899936925,80.9281899936925,103.92928148872176,103.92928148872176,-23.00109149502926,23.00109149502926,0.0,-1,CbC,89.99999999999999,13.92928148872178,-0.049052745510957015,0.9110351899217487,-0.17065741862861872,0.2754250558520846,0.2754250558520846,0.4460824744807033,0.9600879354327058,0.8760824744807033,0.4904250558520846
179.5,98.07181000630752,75.13477441678876,81.4281899936925,81.4281899936925,104.36522558321124,104.36522558321124,-22.937035589518754,22.937035589518754,0.0,-1,CbC,89.99999999999999,14.365225583211263,-0.049713225986951874,0.9099404655829918,-0.1762177342747685,0.2706218779303169,0.2706218779303169,0.4468396122050854,0.9596536915699436,0.8768396122050854,0.48562187793031686
180.0,98.07181000630752,75.1987050221232,81.92818999369248,81.92818999369248,104.8012949778768,104.8012949778768,-22.8731049841843,22.8731049841843,0.0,-1,CbC,89.99999999999996,14.801294977876807,-0.050320035007993896,0.9088990661782284,-0.1817874794809821,0.2658072325427416,0.2658072325427416,0.4475947120237237,0.9592191011862222,0.8775947120237237,0.4808072325427416
180.5,98.07181000630752,75.26250716872629,82.42818999369248,82.42818999369248,105.2374928312737,105.2374928312737,-22.80930283758122,22.80930283758122,0.0,-1,CbC,89.99999999999999,15.23749283127368,-0.05087311325445593,0.907911080151391,-0.1873662130093901,0.2609815259957365,0.2609815259957365,0.4483477390051266,0.958784193405847,0.8783477390051266,0.4759815259957365
181.0,98.07181000630752,75.3261776977876,82.9281899936925,82.9281899936925,105.67382230221241,105.67382230221241,-22.745632308519912,22.745632308519912,0.0,-1,CbC,90.00000000000001,15.673822302212425,-0.05137240545076274,0.9069765921203706,-0.19295349308371681,0.2561451652463412,0.2561451652463412,0.449098658330058,0.9583489975711333,0.879098658330058,0.4711451652463412
181.5,98.07181000630752,75.38971345016097,83.4281899936925,83.4281899936925,106.11028654983905,106.11028654983905,-22.682096556146544,22.682096556146544,0.0,-1,CbC,89.99999999999999,16.110286549839046,-0.05181786037150777,0.9060956828700165,-0.19854887742617255,0.2512985578642556,0.2512985578642556,0.44984743529042814,0.9579135432415243,0.8798474352904282,0.46629855786425556
182.0,98.07181000630752,75.45311126628465,83.92818999369248,83.92818999369248,106.54688873371535,106.54688873371535,-22.61869874002286,22.61869874002286,0.0,-1,CbC,90.00000000000001,16.546888733715306,-0.052209430847266314,0.9052684293454111,-0.20415192329439383,0.24644211199378932,0.24644211199378932,0.45059403528818315,0.9574778601926774,0.8805940352881831,0.4614421119937893
182.5,98.07181000630752,75.51636798610286,84.42818999369248,84.42818999369248,106.98363201389712,106.98363201389712,-22.55544202020464,22.55544202020464,0.0,-1,CbC,90.00000000000001,16.983632013897118,-0.05254707377009742,0.9044949046454296,-0.20976218751839615,0.24157623631578976,0.24157623631578976,0.4513384238341859,0.957041978415527,0.8813384238341859,0.45657623631578975
183.0,98.07181000630752,75.57948044898762,84.92818999369248,84.92818999369248,107.42051955101236,107.42051955101236,-22.49232955731988,22.49232955731988,0.0,-1,CbC,90.00000000000001,17.420519551012365,-0.052830750098739505,0.903775178016586,-0.21537922653755773,0.23670134000953486,0.23670134000953486,0.4520805665470926,0.9566059281153255,0.8820805665470925,0.4517013400095349
183.5,98.07181000630752,75.64244549366232,85.4281899936925,85.4281899936925,107.85755450633768,107.85755450633768,-22.429364512645183,22.429364512645183,0.0,-1,CbC,90.00000000000001,17.85755450633765,-0.05306042486349656,0.9031093148471555,-0.221002596437626,0.231817832714605,0.231817832714605,0.452820429152231,0.9561697397106521,0.882820429152231,0.44681783271460496
184.0,98.07181000630752,75.70525995812567,85.9281899936925,85.9281899936925,108.29474004187433,108.29474004187433,-22.366550048181846,22.366550048181846,0.0,-1,CbC,90.00000000000003,18.294740041874316,-0.05323606717081585,0.9024973766615884,-0.22663185298774277,0.22692612449272107,0.22692612449272107,0.45355797748046384,0.9557334438324042,0.8835579774804638,0.44192612449272106
184.5,98.07181000630752,75.76792067957706,86.42818999369248,86.42818999369248,108.73207932042294,108.73207932042294,-22.303889326730452,22.303889326730452,0.0,-1,CbC,89.99999999999999,18.732079320422958,-0.0533576502075583,0.9019394211151971,-0.23226655167748342,0.22202662578957336,0.23226655167748342,0.4542931774670568,0.9552970713227554,0.8842931774670568,0.4472665516774834
185.0,98.07181000630752,75.83042449434289,86.92818999369248,86.92818999369248,109.16957550565711,109.16957550565711,-22.241385511964623,22.241385511964623,0.0,-1,CbC,90.00000000000003,19.16957550565707,-0.05342515124495633,0.9014355019891355,-0.23790624775390745,0.21712610228133303,0.23790624775390745,0.45503235003524045,0.9548606532340917,0.8850323500352404,0.4529062477539074
185.5,98.07181000630752,75.89276823780398,87.4281899936925,87.4281899936925,109.60723176219604,109.60723176219604,-22.179041768503527,22.179041768503527,0.0,-1,CbC,90.00000000000003,19.607231762196,-0.05343855164226708,0.9009856691856543,-0.2435504962586276,0.21222489616579746,0.2435504962586276,0.45577539242442505,0.9544242208279213,0.885775392424425,0.4585504962586276
186.0,98.07181000630752,75.954948744324,87.9281899936925,87.9281899936925,110.04505125567601,110.04505125567601,-22.116861261983512,22.116861261983512,0.0,-1,CbC,90.00000000000003,20.045051255676,-0.05339783685011227,0.9005899687236387,-0.24919885206487227,0.2073170997074428,0.24919885206487227,0.4565159517723151,0.953987805573751,0.8865159517723151,0.46419885206487227
186.5,98.07181000630752,76.01696284717914,88.42818999369248,88.42818999369248,110.48303715282086,110.48303715282086,-22.05484715912836,22.05484715912836,0.0,-1,CbC,89.99999999999999,20.483037152820856,-0.053302996413511716,0.900248442734436,-0.2548508699145625,0.20240312384908277,0.2548508699145625,0.4572539937636453,0.9535514391479478,0.8872539937636452,0.4698508699145625
187.0,98.07181000630752,76.07880737848889,88.92818999369248,88.92818999369248,110.92119262151111,110.92119262151111,-21.993002627818626,21.993002627818626,0.0,-1,CbC,90.00000000000001,20.921192621511068,-0.05315402397460487,0.8999611294579543,-0.26050610445538563,0.19748337972643665,0.26050610445538563,0.4579894841818223,0.9531151534325591,0.8879894841818223,0.47550610445538566
187.5,98.07181000630752,76.14047916914812,89.42818999369248,89.42818999369248,111.35952083085186,111.35952083085186,-21.931330837159386,21.931330837159386,0.0,-1,CbC,90.00000000000001,21.359520830851856,-0.05295091727506539,0.8997280632390506,-0.26616411027786635,0.19255827862988878,0.26616411027786635,0.45872238890775513,0.952678980514116,0.8887223889077551,0.4811641102778663
188.0,98.07181000630752,76.20197504876009,89.9281899936925,89.9281899936925,111.79802495123991,111.79802495123991,-21.86983495754742,21.86983495754742,0.0,-1,CbC,90.00000000000006,21.798024951239846,-0.05269367815820408,0.899549274524198,-0.27182444195243055,0.1876282319662529,0.27182444195243055,0.45945267391868344,0.9522429526824021,0.8894526739186834,0.4868244419524306
188.5,98.07181000630752,76.26329184557122,90.4281899936925,90.4281899936925,112.2367081544288,112.2367081544288,-21.8085181607363,21.8085181607363,0.0,-1,CbC,90.00000000000001,22.236708154428747,-0.05238231257076409,0.8994247898584273,-0.2774866540664637,0.18269365122053827,0.2774866540664637,0.460180305287002,0.9518071024291914,0.890180305287002,0.49248665406646375
189.0,98.07181000630752,76.32442638640622,90.92818999369248,90.92818999369248,112.67557361359378,112.67557361359378,-21.747383619901296,21.747383619901296,0.0,-1,CbC,90.00000000000001,22.675573613593766,-0.05201683056440523,0.8993546318825669,-0.2831503012613585,0.17775494791772464,0.2831503012613585,0.46090524917908315,0.9513714624469721,0.8909052491790832,0.4981503012613585
189.5,98.07181000630752,76.38537549660562,91.42818999369248,91.42818999369248,113.11462450339438,113.11462450339438,-21.686434509701897,21.686434509701897,0.0,-1,CbC,90.00000000000003,23.114624503394374,-0.0515972462968794,0.8993388193307408,-0.2888149382695398,0.17281253358455118,0.2888149382695398,0.461627471854091,0.9509360656276202,0.891627471854091,0.5038149382695398
190.0,98.07181000630752,76.44613599996381,91.9281899936925,91.9281899936925,113.55386400003619,113.55386400003619,-21.62567400634369,21.62567400634369,0.0,-1,CbC,90.00000000000001,23.553864000036146,-0.051123578032898596,0.8993773670281581,-0.2944801199514815,0.16786681971131692,0.2944801199514815,0.4623469396627984,0.9505009450610566,0.8923469396627983,0.5094801199514815
190.5,98.07181000630752,76.50670471866879,92.4281899936925,92.4281899936925,113.99329528133123,113.99329528133123,-21.565105287638733,21.565105287638733,0.0,-1,CbC,89.99999999999996,23.993295281331264,-0.05059584814469,0.8994702858891849,-0.300145401332698,0.16291821771369908,0.300145401332698,0.4630636190463971,0.9500661340338749,0.8930636190463971,0.515145401332698
191.0,98.07181000630752,76.56707847324293,92.92818999369248,92.92818999369248,114.43292152675707,114.43292152675707,-21.504731533064582,21.504731533064582,0.0,-1,CbC,89.99999999999999,24.432921526757102,-0.050014083112244985,0.8996175829156866,-0.3058103376407069,0.15796713889459826,0.3058103376407069,0.4637774765353052,0.9496316660279316,0.8937774765353053,0.5208103376407069
191.5,98.07181000630752,76.62725408248582,93.42818999369248,93.42818999369248,114.87274591751417,114.87274591751417,-21.444555923821696,21.444555923821696,2.220446049250313e-16,-1,CbC,89.99999999999999,24.872745917514187,-0.049378313523260095,0.8998192611956467,-0.31147448434197367,0.15301399440599808,0.31147448434197367,0.4644884787479717,0.9491975747189068,0.8944884787479717,0.5264744843419736
192.0,98.07181000630752,76.68722836341779,93.9281899936925,93.9281899936925,115.31277163658221,115.31277163658221,-21.384581642889717,21.384581642889717,2.220446049250313e-16,-1,CbC,90.00000000000001,25.312771636582205,-0.048688574072764675,0.9000753199020782,-0.31713739717881917,0.148059195210861,0.31713739717881917,0.46519659238968014,0.948763893974843,0.8951965923896801,0.5321373971788191
192.5,98.07181000630752,76.74699813122545,94.4281899936925,94.4281899936925,115.75300186877458,115.75300186877458,-21.324811875082066,21.324811875082066,-2.220446049250313e-16,-1,CbC,89.99999999999999,25.753001868774597,-0.0479449035624463,0.9003857542921914,-0.32279863220629407,0.143111024134424,0.32279863220629407,0.46590965634071807,0.9483306578546377,0.8959096563407181,0.5377986322062941
193.0,98.07181000630752,76.80656019920823,94.9281899936925,94.9281899936925,116.19343980079178,116.19343980079178,-21.265249807099277,21.265249807099277,0.0,-1,CbC,90.00000000000003,26.19343980079174,-0.047147344899663345,0.9007505557068518,-0.32845774582901766,0.1381662243206367,0.32845774582901766,0.46662397014965434,0.9478979006065151,0.8966239701496543,0.5434577458290176
193.5,98.07181000630752,76.86591137872708,95.42818999369248,95.42818999369248,116.63408862127291,116.63408862127291,-21.20589862758044,21.20589862758044,2.220446049250313e-16,-1,CbC,89.99999999999999,26.63408862127291,-0.04629594509615174,0.9011697115703097,-0.33411429483798055,0.13322095839314005,0.33411429483798055,0.4673352532311206,0.9474656566664614,0.8973352532311205,0.5491142948379806
194.0,98.07181000630752,76.92504847915392,95.92818999369248,95.92818999369248,117.07495152084606,117.07495152084606,-21.146761527153593,21.146761527153593,2.220446049250313e-16,-1,CbC,90.00000000000001,27.074951520846056,-0.04539075526642313,0.9016432053902032,-0.3397678364472964,0.12827563551885818,0.3397678364472964,0.4680434719661546,0.9470339606566263,0.8980434719661545,0.5547678364472964
194.5,98.07181000630752,76.98396830782357,96.4281899936925,96.4281899936925,117.51603169217645,117.51603169217645,-21.087841698483942,21.087841698483942,-2.220446049250313e-16,-1,CbC,90.00000000000001,27.51603169217642,-0.044431830625857933,0.9021710167578342,-0.3454179283309121,0.1233306644855573,0.3454179283309121,0.4687485928164694,0.9466028473836922,0.8987485928164693,0.5604179283309121
195.0,98.07181000630752,77.04266766998656,96.9281899936925,96.9281899936925,117.95733233001346,117.95733233001346,-21.029142336320955,21.029142336320955,-2.220446049250313e-16,-1,CbC,89.99999999999999,27.957332330013426,-0.043419230488488024,0.9027531213487204,-0.35106412865926817,0.1183864536639689,0.35106412865926817,0.46945058232323705,0.9461723518372085,0.899450582323237,0.5660641286592681
195.5,98.07181000630752,77.1011433687638,97.42818999369248,97.42818999369248,118.39885663123621,118.39885663123621,-20.970666637543708,20.970666637543708,-2.220446049250313e-16,-1,CbC,89.99999999999999,28.398856631236193,-0.04235301826447598,0.9033894909234184,-0.3567059961359089,0.11344341096995893,0.3567059961359089,0.47014940710586783,0.9457425091878944,0.9001494071058678,0.5717059961359089
196.0,98.07181000630752,77.15939220510334,97.92818999369248,97.92818999369248,118.84060779489667,118.84060779489667,-20.912417801204167,20.912417801204167,-2.220446049250313e-16,-1,CbC,89.99999999999999,28.840607794896684,-0.04123326145728608,0.9040800933286179,-0.36234309003402876,0.108501943826762,0.36234309003402876,0.47084503386079074,0.9453133547859041,0.9008450338607907,0.5773430900340287
196.5,98.07181000630752,77.21741097773811,98.4281899936925,98.4281899936925,119.28258902226189,119.28258902226189,-20.8543990285694,20.8543990285694,2.220446049250313e-16,-1,CbC,90.00000000000001,29.282589022261867,-0.040060031660551665,0.9048248924985046,-0.36797497023296916,0.10356245912726006,0.36797497023296916,0.47153742936022924,0.9448849241590562,0.9015374293602292,0.5829749702329692
197.0,98.07181000630752,77.2751964831462,98.9281899936925,98.9281899936925,119.7248035168538,119.7248035168538,-20.796613523161305,20.796613523161305,2.220446049250313e-16,-1,CbC,89.99999999999999,29.724803516853818,-0.03883340455463394,0.9056238484563965,-0.373601197254648,0.09862536319633067,0.373601197254648,0.47222656045097866,0.9444572530110305,0.9022265604509787,0.588601197254648
197.5,98.07181000630752,77.33274551551216,99.4281899936925,99.4281899936925,120.16725448448786,120.16725448448786,-20.739064490795357,20.739064490795357,0.0,-1,CbC,90.00000000000003,30.167254484487852,-0.037553459902880594,0.906476917316645,-0.3792213322999232,0.09369106175325957,0.3792213322999232,0.4729123940531828,0.9440303772195257,0.9029123940531828,0.5942213322999232
198.0,98.07181000630752,77.39005486669082,99.92818999369248,99.92818999369248,120.6099451333092,120.6099451333092,-20.681755139616698,20.681755139616698,-2.220446049250313e-16,-1,CbC,89.99999999999999,30.609945133309186,-0.03622028154757483,0.9073840512868068,-0.38483493728489004,0.08875995987421388,0.38483493728489004,0.4735948971591039,0.9436043328343816,0.9035948971591039,0.59983493728489
198.5,98.07181000630752,77.44712132617236,100.42818999369248,100.42818999369248,121.05287867382762,121.05287867382762,-20.624688680135147,20.624688680135147,2.220446049250313e-16,-1,CbC,89.99999999999999,31.052878673827596,-0.034833957405585016,0.9083451986700796,-0.3904415748771066,0.08383246195479593,0.3904415748771066,0.47427403683190256,0.9431791560756646,0.9042740368319026,0.6054415748771066
199.0,98.07181000630752,77.50394168104992,100.9281899936925,100.9281899936925,121.4960583189501,121.4960583189501,-20.56786832525759,20.56786832525759,-2.220446049250313e-16,-1,CbC,89.99999999999996,31.496058318950137,-0.03339457946370788,0.9093603038680033,-0.39604080853174206,0.07890897167266336,0.39604080853174206,0.4749497802044054,0.9427548833317111,0.9049497802044054,0.611040808531742
199.5,98.07181000630752,77.56051271598827,101.4281899936925,101.4281899936925,121.93948728401176,121.93948728401176,-20.51129729031925,20.51129729031925,-2.220446049250313e-16,-1,CbC,89.99999999999999,31.93948728401175,-0.031902243773713,0.9104293073834302,-0.40163220252764675,0.0739898919502347,0.40163220252764675,0.47562209447788145,0.9423315511571432,0.9056220944778814,0.6166322025276467
200.0,98.07181000630752,77.61683121319547,101.92818999369248,101.92818999369248,122.38316878680453,122.38316878680453,-20.454978793112048,20.454978793112048,2.220446049250313e-16,-1,CbC,90.00000000000001,32.38316878680449,-0.030357050447078295,0.9115521458237505,-0.4072153220033441,0.06907562491746935,0.4072153220033441,0.4762909469208134,0.9419091962708288,0.9062909469208134,0.6222153220033441
200.5,98.07181000630752,77.67289395239573,102.42818999369248,102.42818999369248,122.82710604760425,122.82710604760425,-20.39891605391178,20.39891605391178,2.220446049250313e-16,-1,CbC,90.00000000000001,32.82710604760424,-0.028759103649431753,0.9127287519043867,-0.41278973299293575,0.06417785134278578,0.41278973299293575,0.4769675843357215,0.9414878555538185,0.9069675843357214,0.6277897329929357
201.0,98.07181000630752,77.72869771080468,102.9281899936925,102.9281899936925,123.27130228919535,123.27130228919535,-20.343112295502827,20.343112295502827,-2.220446049250313e-16,-1,CbC,89.99999999999999,33.27130228919535,-0.027108511594687426,0.9139590544525477,-0.41835500246191576,0.059285727534118225,0.41835500246191576,0.47764072999603396,0.9410675660472351,0.907640729996034,0.6333550024619158
201.5,98.07181000630752,77.7842392631065,103.4281899936925,103.4281899936925,123.71576073689351,123.71576073689351,-20.28757074320101,20.28757074320101,-2.220446049250313e-16,-1,CbC,90.00000000000001,33.715760736893465,-0.025405386538882354,0.9152429784112389,-0.4239106983428972,0.05439956449300533,0.4239106983428972,0.4783102628359025,0.9406483649501213,0.9083102628359025,0.6389106983428972
202.0,98.07181000630752,77.83951538143373,103.9281899936925,103.9281899936925,124.16048461856627,124.16048461856627,-20.232294624873784,20.232294624873784,0.0,-1,CbC,90.00000000000003,34.16048461856625,-0.02364984477371398,0.9165804448435347,-0.42945638957124616,0.049519760144468884,0.42945638957124616,0.47897614971571506,0.9402302896172487,0.908976149715715,0.6444563895712462
202.5,98.07181000630752,77.89452283534835,104.42818999369248,104.42818999369248,124.60547716465166,124.60547716465166,-20.177287170959154,20.177287170959154,-2.220446049250313e-16,-1,CbC,90.00000000000001,34.60547716465163,-0.021842006619779624,0.9179713709371046,-0.43499164612061186,0.044646711436117446,0.43499164612061186,0.4796383575567293,0.9398133775568842,0.9096383575567293,0.6499916461206119
203.0,98.07181000630752,77.94925839182588,104.92818999369248,104.92818999369248,125.05074160817412,125.05074160817412,-20.12255161448163,20.12255161448163,-2.220446049250313e-16,-1,CbC,90.00000000000001,35.0507416081741,-0.019981996419515948,0.9194156700090025,-0.4405160390383602,0.03978081430149118,0.4405160390383602,0.48029685333985134,0.9393976664285184,0.9102968533398513,0.6555160390383602
203.5,98.07181000630752,78.00371881524129,105.4281899936925,105.4281899936925,125.49628118475873,125.49628118475873,-20.068091191066216,20.068091191066216,-2.220446049250313e-16,-1,CbC,90.00000000000001,35.49628118475871,-0.018069942529841277,0.9209132515106998,-0.44602914048090236,0.03492246362351128,0.44602914048090236,0.4809516041044136,0.9389831940405411,0.9109516041044137,0.6610291404809023
204.0,98.07181000630752,78.05790086735732,105.9281899936925,105.9281899936925,125.9420991326427,125.9420991326427,-20.01390913895019,20.01390913895019,-2.220446049250313e-16,-1,CbC,90.00000000000001,35.942099132642674,-0.016105977314504447,0.9224640210333799,-0.4515305237489151,0.030072053198039947,0.4515305237489151,0.4816025769469551,0.9385699983478843,0.9116025769469551,0.6665305237489151
204.5,98.07181000630752,78.1118013073152,106.42818999369248,106.42818999369248,126.38819869268478,126.38819869268478,-19.960008698992308,19.960008698992308,2.220446049250313e-16,-1,CbC,90.00000000000001,36.38819869268478,-0.014090237136133143,0.9240678803134822,-0.45701976332245026,0.02522997569755466,0.45701976332245026,0.4822497390200049,0.9381581174496153,0.9122497390200048,0.6720197633224503
205.0,98.07181000630752,78.16541689162754,106.92818999369248,106.92818999369248,126.83458310837247,126.83458310837247,-19.90639311467997,19.90639311467997,-2.220446049250313e-16,-1,CbC,90.00000000000001,36.83458310837242,-0.012022862347990269,0.9257247272384944,-0.46249643489593223,0.02039662263493453,0.46249643489593223,0.48289305753086675,0.9377475895864846,0.9128930575308667,0.6774964348959323
205.5,98.07181000630752,78.21874437417402,107.4281899936925,107.4281899936925,127.281255625826,127.281255625826,-19.853065632133497,19.853065632133497,-2.220446049250313e-16,-1,CbC,89.99999999999999,37.281255625826034,-0.009903997285433466,0.9274344558529981,-0.46796011541303506,0.015572384327375802,0.46796011541303506,0.48353249974041085,0.9373384531384316,0.9135324997404108,0.682960115413035
206.0,98.07181000630752,78.27178050619895,107.9281899936925,107.9281899936925,127.72821949380106,127.72821949380106,-19.800029500108565,19.800029500108565,0.0,-1,CbC,90.00000000000003,37.72821949380103,-0.007733790257086159,0.9291969563649571,-0.4734103831014378,0.010757649860424727,0.4734103831014378,0.4841680329618625,0.9369307466220433,0.9141680329618624,0.6884103831014378
206.5,98.07181000630752,78.32452203631219,108.4281899936925,108.4281899936925,128.1754779636878,128.1754779636878,-19.747287969995313,19.747287969995313,0.0,-1,CbC,90.00000000000003,38.17547796368775,-0.0055123935357096416,0.9310121151522522,-0.478846817507464,0.005952807052137767,0.478846817507464,0.48479962455960174,0.9365245086879619,0.9147996245596017,0.693846817507464
207.0,98.07181000630752,78.37696571049176,108.92818999369248,108.92818999369248,128.62303428950824,128.62303428950824,-19.69484429581575,19.69484429581575,0.0,-1,CbC,90.00000000000003,38.62303428950822,-0.003239963348788257,0.9328798147694669,-0.4842689995305852,0.0011582424173764434,0.4842689995305852,0.48542724194796166,0.9361197781182552,0.9154272419479617,0.6992689995305852
207.5,98.07181000630752,78.4291082720896,109.42818999369248,109.42818999369248,129.0708917279104,129.0708917279104,-19.642701734217912,19.642701734217912,0.0,-1,CbC,90.00000000000003,39.07089172791039,-0.0009166598688213443,0.9347999339549078,-0.4896765114577955,1.0992238924063297e-16,0.4896765114577955,0.4896765114577956,0.9357165938237292,0.9196765114577956,0.7046765114577955
