theta0_degrees,theta_reference_degrees,theta_segment_degrees,delta_reference_degrees,delta_reference_abs_degrees,delta_segment_degrees,delta_segment_abs_degrees,segment_reference_error_degrees,segment_reference_error_abs_degrees,angle_decomposition_residual,tau0,tau1,family_plain,forward_arc_iota_degrees,backward_arc_iota_degrees,s_ref_min,s_ref_max,q_ref_min,q_ref_max,q_ref_abs_max,lateral_path_width,longitudinal_path_width,required_strip_width
95.0,81.5793815929504,81.33937095946624,13.420618407049608,13.420618407049608,13.660629040533774,13.660629040533774,-0.24001063348416624,0.24001063348416624,0.0,-1,1,C,13.66062904053378,0.0,2.471072595554058e-16,0.17300811814611536,3.6580493068898596e-17,0.019994332737329718,0.019994332737329718,0.01999433273732968,0.1730081181461151,0.4499943327373297
95.5,81.5793815929504,81.32089500762542,13.920618407049602,13.920618407049602,14.179104992374576,14.179104992374576,-0.25848658532497376,0.25848658532497376,0.0,-1,1,C,14.179104992374581,0.0,2.471072595554058e-16,0.17945279716151058,3.6580493068898596e-17,0.021504504185768922,0.021504504185768922,0.021504504185768884,0.17945279716151033,0.4515045041857689
96.0,81.5793815929504,81.30171792373305,14.42061840704961,14.42061840704961,14.698282076266956,14.698282076266956,-0.27766366921734653,0.27766366921734653,0.0,-1,1,C,14.698282076266961,0.0,6.864090543205717e-17,0.18589302117531945,1.0161248074694054e-17,0.0230687861919758,0.0230687861919758,0.02306878619197579,0.1858930211753194,0.45306878619197577
96.5,81.5793815929504,81.28183838696096,14.9206184070496,14.9206184070496,15.21816161303904,15.21816161303904,-0.297543205989437,0.297543205989437,-5.551115123125783e-17,-1,1,C,15.218161613039047,0.0,9.609726760488004e-17,0.19232833521154494,1.4225747304571673e-17,0.02468705564230851,0.02468705564230851,0.024687055642308497,0.19232833521154485,0.4546870556423085
97.0,81.5793815929504,81.26125513195768,15.420618407049597,15.420618407049597,15.73874486804231,15.73874486804231,-0.3181264609927125,0.3181264609927125,0.0,-1,1,C,15.738744868042316,0.0,8.236908651846861e-17,0.19875828463477177,1.2193497689632864e-17,0.026359184983218667,0.026359184983218667,0.026359184983218653,0.1987582846347717,0.45635918498321865
97.5,81.5793815929504,81.23996694987524,15.920618407049608,15.920618407049608,16.26003305012476,16.26003305012476,-0.33941464307515784,0.33941464307515784,5.551115123125783e-17,-1,1,C,16.26003305012476,0.0,2.308492626358953e-16,0.20518241517229677,1.4640594176019006e-16,0.028085042229302058,0.028085042229302058,0.028085042229301912,0.20518241517229655,0.4580850422293019
98.0,81.5793815929504,81.21797268940364,16.420618407049602,16.420618407049602,16.782027310596355,16.782027310596355,-0.36140890354675514,0.36140890354675514,5.637851296924623e-17,-1,1,C,16.78202731059635,0.0,2.3337907846899436e-16,0.2116002729360525,3.4548243453959784e-17,0.029864490971799378,0.029864490971799378,0.029864490971799343,0.21160027293605227,0.4598644909717993
98.5,81.5793815929504,81.1952712578123,16.920618407049606,16.920618407049606,17.304728742187713,17.304728742187713,-0.38411033513810666,0.38411033513810666,8.673617379884035e-19,-1,1,C,17.30472874218772,0.0,8.236908651846861e-17,0.2180114044443383,1.2193497689632864e-17,0.031697390387552364,0.031697390387552364,0.03169739038755235,0.21801140444433822,0.46169739038755236
99.0,81.5793815929504,81.17186162199847,17.420618407049602,17.420618407049602,17.828138378001523,17.828138378001523,-0.40751997095192055,0.40751997095192055,-8.673617379884035e-19,-1,1,C,17.828138378001526,0.0,9.609726760488004e-17,0.22441535664334658,1.4225747304571673e-17,0.033583595248413214,0.033583595248413214,0.0335835952484132,0.2244153566433465,0.4635835952484132
99.5,81.5793815929504,81.14774280954207,17.92061840704961,17.92061840704961,18.352257190457948,18.352257190457948,-0.4316387834083391,0.4316387834083391,-8.673617379884035e-19,-1,1,C,18.352257190457944,0.0,2.471072595554058e-16,0.23081167692849908,3.6580493068898596e-17,0.035522955931117234,0.035522955931117234,0.0355229559311172,0.23081167692849883,0.4655229559311172
100.0,81.5793815929504,81.12291390976687,18.420618407049602,18.420618407049602,18.877086090233142,18.877086090233142,-0.4564676831835363,0.4564676831835363,-5.551115123125783e-17,-1,1,C,18.877086090233146,0.0,2.308492626358953e-16,0.23719991316557934,1.4640594176019006e-16,0.03751531842761553,0.03751531842761553,0.037515318427615386,0.23719991316557912,0.4675153184276154
100.5,81.5793815929504,81.09737407480758,18.920618407049613,18.920618407049613,19.40262592519243,19.40262592519243,-0.48200751814281995,0.48200751814281995,0.0,-1,1,C,19.40262592519243,0.0,6.611108959895812e-17,0.24357961371168002,1.2201894638092434e-16,0.03956052435587535,0.03956052435587535,0.039560524355875225,0.24357961371167997,0.4695605243558752
101.0,81.5793815929504,81.07112252068286,19.420618407049602,19.420618407049602,19.928877479317137,19.928877479317137,-0.5082590722675382,0.5082590722675382,5.551115123125783e-17,-1,1,C,19.928877479317148,0.0,1.0982544869129148e-16,0.24995032743594908,1.6257996919510486e-17,0.04165863566827043,0.04165863566827043,0.04165863566827042,0.24995032743594897,0.47165863566827043
101.5,81.5793815929504,81.04415852837319,19.920618407049602,19.920618407049602,20.45584147162681,20.45584147162681,-0.535223064577215,0.535223064577215,5.551115123125783e-17,-1,1,C,20.455841471626815,0.0,9.356745177178099e-17,0.25631160374015094,1.2608344561080197e-16,0.04380967119650781,0.04380967119650781,0.04380967119650769,0.25631160374015083,0.4738096711965077
102.0,81.5793815929504,81.01648144490403,20.420618407049606,20.420618407049606,20.983518555095973,20.983518555095973,-0.5629001480463672,0.5629001480463672,-1.734723475976807e-18,-1,1,C,20.983518555095976,0.0,2.471072595554058e-16,0.2626629925790374,3.6580493068898596e-17,0.04601311421992494,0.04601311421992494,0.046013114219924905,0.2626629925790372,0.47601311421992487
102.5,81.5793815929504,80.98809068443362,20.9206184070496,20.9206184070496,21.51190931556638,21.51190931556638,-0.5912909085167815,0.5912909085167815,0.0,-1,1,C,21.51190931556639,0.0,2.0339290046307245e-16,0.2690040444805299,1.4234144253031245e-16,0.04826879155380171,0.04826879155380171,0.048268791553801565,0.26900404448052967,0.47826879155380153
103.0,81.5793815929504,80.9589857293448,21.42061840704961,21.42061840704961,22.041014270655207,22.041014270655207,-0.6203958636056024,0.6203958636056024,5.377642775528102e-17,-1,1,C,22.041014270655207,0.0,8.236908651846861e-17,0.27533431056572344,1.2193497689632864e-17,0.050576525706704796,0.050576525706704796,0.05057652570670478,0.2753343105657234,0.4805765257067048
103.5,81.5793815929504,80.92916613134103,21.920618407049602,21.920618407049602,22.570833868658966,22.570833868658966,-0.6502154616093666,0.6502154616093666,0.0,-1,1,C,22.570833868658966,0.0,6.611108959895812e-17,0.2816533425687045,1.2201894638092434e-16,0.05293613489369947,0.05293613489369947,0.052936134893699346,0.28165334256870445,0.48293613489369935
104.0,81.5793815929504,80.89863151254538,22.42061840704961,22.42061840704961,23.101368487454625,23.101368487454625,-0.6807500804050174,0.6807500804050174,5.551115123125783e-17,-1,1,C,23.101368487454632,0.0,2.471072595554058e-16,0.28796069285619563,3.6580493068898596e-17,0.0553474330500361,0.0553474330500361,0.05534743305003607,0.2879606928561954,0.4853474330500361
104.5,81.5793815929504,80.86738156660306,22.920618407049602,22.920618407049602,23.63261843339695,23.63261843339695,-0.7120000263473475,0.7120000263473475,-1.734723475976807e-18,-1,1,C,23.632618433396956,0.0,2.308492626358953e-16,0.2942559144470194,1.4640594176019006e-16,0.05781022984531613,0.05781022984531613,0.05781022984531598,0.29425591444701915,0.48781022984531597
105.0,81.5793815929504,80.83541605978628,23.42061840704961,23.42061840704961,24.164583940213717,24.164583940213717,-0.7439655331641123,0.7439655331641123,5.377642775528102e-17,-1,1,C,24.164583940213728,0.0,6.611108959895812e-17,0.3005385610313996,1.2201894638092434e-16,0.060324330698137606,0.060324330698137606,0.06032433069813748,0.30053856103139953,0.49032433069813747
105.5,81.5793815929504,80.80273483210156,23.920618407049602,23.920618407049602,24.697265167898447,24.697265167898447,-0.7766467608488403,0.7766467608488403,-5.551115123125783e-17,-1,1,C,24.697265167898447,0.0,6.611108959895812e-17,0.30680818699008755,1.2201894638092434e-16,0.06288953679122579,0.06288953679122579,0.06288953679122566,0.3068081869900875,0.49288953679122566
106.0,81.5793815929504,80.76933779839827,24.4206184070496,24.4206184070496,25.230662201601728,25.230662201601728,-0.8100437945521303,0.8100437945521303,-1.734723475976807e-18,-1,1,C,25.230662201601735,0.0,8.236908651846861e-17,0.3130643474133305,1.2193497689632864e-17,0.06550564508704985,0.06550564508704985,0.06550564508704984,0.31306434741333045,0.49550564508704986
106.5,81.5793815929504,80.73522494947895,24.920618407049606,24.920618407049606,25.764775050521052,25.764775050521052,-0.8441566434714466,0.8441566434714466,0.0,-1,1,C,25.76477505052105,0.0,2.308492626358953e-16,0.31930659811967804,1.4640594176019006e-16,0.06817244834392817,0.06817244834392817,0.06817244834392802,0.3193065981196778,0.49817244834392804
107.0,81.5793815929504,80.70039635321018,25.4206184070496,25.4206184070496,26.299603646789816,26.299603646789816,-0.8789852397402153,0.8789852397402153,0.0,-1,1,C,26.299603646789812,0.0,2.471072595554058e-16,0.3255344956746329,3.6580493068898596e-17,0.070889735132625,0.070889735132625,0.07088973513262496,0.32553449567463266,0.5008897351326249
107.5,81.5793815929504,80.66485215563361,25.92061840704961,25.92061840704961,26.8351478443664,26.8351478443664,-0.9145294373167925,0.9145294373167925,5.551115123125783e-17,-1,1,C,26.835147844366396,0.0,1.3728181086411434e-16,0.33174759740915727,2.0322496149388107e-17,0.07365728985344118,0.07365728985344118,0.07365728985344117,0.33174759740915716,0.5036572898534412
108.0,81.5793815929504,80.62859258207702,26.420618407049602,26.420618407049602,27.371407417922985,27.371407417922985,-0.9507890108733823,0.9507890108733823,-5.551115123125783e-17,-1,1,C,27.37140741792298,0.0,6.611108959895812e-17,0.33794546143802745,1.2201894638092434e-16,0.07647489275380101,0.07647489275380101,0.07647489275380089,0.3379454614380274,0.5064748927538009
108.5,81.5793815929504,80.59161793826418,26.92061840704961,26.92061840704961,27.908382061735836,27.908382061735836,-0.9877636546862267,0.9877636546862267,-3.469446951953614e-18,-1,1,C,27.90838206173584,0.0,2.471072595554058e-16,0.3441276466780557,3.6580493068898596e-17,0.07934238934080502,0.07934238934080502,0.07934238934080498,0.34412764667805545,0.509342389340805
109.0,81.5793815929504,80.553928611424,27.420618407049602,27.420618407049602,28.44607138857601,28.44607138857601,-1.0254529815264068,1.0254529815264068,0.0,-1,1,C,28.446071388576016,0.0,2.471072595554058e-16,0.3502937128661672,3.6580493068898596e-17,0.08226061130615826,0.08226061130615826,0.08226061130615822,0.35029371286616695,0.5122606113061582
109.5,81.5793815929504,80.51552507139706,27.92061840704961,27.92061840704961,28.98447492860295,28.98447492860295,-1.063856521553339,1.063856521553339,0.0,-1,1,C,28.984474928602953,0.0,3.865472742613525e-17,0.35644322057736455,1.1795444715104672e-16,0.08522828776727086,0.08522828776727086,0.08522828776727075,0.3564432205773645,0.5152282877672707
110.0,81.5793815929504,80.47640787174025,28.420618407049602,28.420618407049602,29.523592128259747,29.523592128259747,-1.1029737212101451,1.1029737212101451,0.0,-1,1,C,29.523592128259747,0.0,3.865472742613525e-17,0.36257573124255615,1.1795444715104672e-16,0.0882451851107356,0.0882451851107356,0.0882451851107355,0.3625757312425561,0.5182451851107355
110.5,81.5793815929504,80.43657765082837,28.9206184070496,28.9206184070496,30.06342234917163,30.06342234917163,-1.142803942122033,1.142803942122033,3.469446951953614e-18,-1,1,C,30.06342234917164,0.0,5.491272434564574e-17,0.3686908071662707,8.128998459755243e-18,0.09131106566406506,0.09131106566406506,0.09131106566406505,0.3686908071662706,0.521311065664065
111.0,81.5793815929504,80.39603513295141,29.420618407049606,29.420618407049606,30.603964867048585,30.603964867048585,-1.1833464599989818,1.1833464599989818,0.0,-1,1,C,30.603964867048585,0.0,2.1965089738258295e-16,0.3747880115442689,3.251599383902097e-17,0.09442568771568295,0.09442568771568295,0.09442568771568292,0.37478801154426866,0.5244256877156829
111.5,81.5793815929504,80.35478112940848,29.9206184070496,29.9206184070496,31.14521887059152,31.14521887059152,-1.2246004635419232,1.2246004635419232,0.0,-1,1,C,31.14521887059152,0.0,2.0339290046307245e-16,0.38086690848104415,1.4234144253031245e-16,0.09758880553541303,0.09758880553541303,0.0975888055354129,0.38086690848104393,0.5275888055354129
112.0,81.5793815929504,80.31281653959614,30.420618407049606,30.420618407049606,31.68718346040386,31.68718346040386,-1.2665650533542527,1.2665650533542527,0.0,-1,1,C,31.687183460403865,0.0,1.0982544869129148e-16,0.3869270630072307,1.6257996919510486e-17,0.10080016939546772,0.10080016939546772,0.10080016939546771,0.38692706300723057,0.5308001693954677
112.5,81.5793815929504,80.27014235209157,30.920618407049602,30.920618407049602,32.229857647908425,32.229857647908425,-1.3092392408588271,1.3092392408588271,0.0,-1,1,C,32.22985764790843,0.0,3.865472742613525e-17,0.39296804109692324,1.1795444715104672e-16,0.10405952559193668,0.10405952559193668,0.10405952559193657,0.3929680410969232,0.5340595255919366
113.0,81.5793815929504,80.22675964572902,31.42061840704961,31.42061840704961,32.77324035427099,32.77324035427099,-1.3526219472213834,1.3526219472213834,0.0,-1,1,C,32.77324035427099,0.0,1.4848017611742672e-16,0.3989894096849173,1.342124440705572e-16,0.10736661646677717,0.10736661646677717,0.10736661646677703,0.39898940968491714,0.537366616466777
113.5,81.5793815929504,80.18266959067022,31.920618407049602,31.920618407049602,33.317330409329784,33.317330409329784,-1.396712002280181,1.396712002280181,0.0,-1,1,C,33.31733040932979,0.0,1.4848017611742672e-16,0.4049907366838668,1.342124440705572e-16,0.11072118043030667,0.11072118043030667,0.11072118043030653,0.40499073668386665,0.5407211804303065
114.0,81.5793815929504,80.13787344946628,32.42061840704961,32.42061840704961,33.86212655053372,33.86212655053372,-1.441508143484117,1.441508143484117,0.0,-1,1,C,33.86212655053372,0.0,5.491272434564574e-17,0.41097159100138697,8.128998459755243e-18,0.11412295198419996,0.11412295198419996,0.11412295198419994,0.4109715910013869,0.5441229519841999
114.5,81.5793815929504,80.09237257811189,32.9206184070496,32.9206184070496,34.407627421888115,34.407627421888115,-1.4870090148385104,1.4870090148385104,0.0,-1,1,C,34.40762742188812,0.0,5.491272434564574e-17,0.4169315425570954,8.128998459755243e-18,0.11757166174498958,0.11757166174498958,0.11757166174498956,0.41693154255709536,0.5475716617449895
115.0,81.5793815929504,80.0461684270901,33.420618407049595,33.420618407049595,34.953831572909905,34.953831572909905,-1.5332131658603048,1.5332131658603048,0.0,-1,1,C,34.953831572909905,0.0,5.491272434564574e-17,0.42287016229960295,8.128998459755243e-18,0.12106703646807163,0.12106703646807163,0.12106703646807161,0.4228701622996029,0.5510670364680716
115.5,81.5793815929504,79.99926254240775,33.920618407049595,33.920618407049595,35.50073745759225,35.50073745759225,-1.580119050542656,1.580119050542656,3.469446951953614e-18,-1,1,C,35.50073745759225,0.0,3.865472742613525e-17,0.4287870222234652,1.1795444715104672e-16,0.12460879907221771,0.12460879907221771,0.1246087990722176,0.42878702222346515,0.5546087990722176
116.0,81.5793815929504,79.95165656661999,34.42061840704961,34.42061840704961,36.048343433380026,36.048343433380026,-1.6277250263304124,1.6277250263304124,0.0,-1,1,C,36.048343433380026,0.0,5.491272434564574e-17,0.43468169538610457,8.128998459755243e-18,0.12819666866459245,0.12819666866459245,0.12819666866459245,0.4346816953861045,0.5581966686645925
116.5,81.5793815929504,79.90335223984378,34.92061840704961,34.92061840704961,36.596647760156216,36.596647760156216,-1.6760293531066133,1.6760293531066133,-3.469446951953614e-18,-1,1,C,36.59664776015622,0.0,3.865472742613525e-17,0.4405537559247069,1.1795444715104672e-16,0.131831394922586,0.131831394922586,0.1318313949225859,0.44055375592470686,0.5618313949225859
117.0,81.5793815929504,79.85435140075926,35.4206184070496,35.4206184070496,37.14564859924075,37.14564859924075,-1.725030192191147,1.725030192191147,-3.469446951953614e-18,-1,1,C,37.14564859924075,0.0,5.491272434564574e-17,0.4464027790731092,8.128998459755243e-18,0.13551264854937306,0.13551264854937306,0.13551264854937306,0.44640277907310916,0.5655126485493731
117.5,81.5793815929504,79.8046559875982,35.920618407049595,35.920618407049595,37.695344012401804,37.695344012401804,-1.77472560535221,1.77472560535221,0.0,-1,1,C,37.69534401240181,0.0,0.0,0.45222834117868127,0.0,0.13923925975670778,0.13923925975670778,0.13923925975670778,0.45222834117868127,0.5692392597567077
118.0,81.5793815929504,79.75426803911903,36.420618407049616,36.420618407049616,38.24573196088099,38.24573196088099,-1.8251135538313759,1.8251135538313759,0.0,-1,1,C,38.245731960880995,0.0,5.491272434564574e-17,0.4580300197192147,8.128998459755243e-18,0.1430109350762456,0.1430109350762456,0.1430109350762456,0.45803001971921464,0.5730109350762456
118.5,81.5793815929504,79.7031896955671,36.92061840704961,36.92061840704961,38.79681030443291,38.79681030443291,-1.8761918973833,1.8761918973833,0.0,-1,1,C,38.79681030443292,0.0,1.0982544869129148e-16,0.46380739331983,1.6257996919510486e-17,0.14682737734819837,0.14682737734819837,0.14682737734819834,0.4638073933198299,0.5768273773481983
119.0,81.5793815929504,79.65142319961987,37.42061840704961,37.42061840704961,39.34857680038014,39.34857680038014,-1.9279583933305326,1.9279583933305326,1.1102230246251565e-16,-1,1,C,39.348576800380144,0.0,9.356745177178099e-17,0.46956004176991056,1.2608344561080197e-16,0.1506882857486011,0.1506882857486011,0.15068828574860096,0.46956004176991045,0.580688285748601
119.5,81.5793815929504,79.598970897316,37.920618407049595,37.920618407049595,39.901029102684,39.901029102684,-1.9804106956344036,1.9804106956344036,6.938893903907228e-18,-1,1,C,39.901029102684,0.0,1.0982544869129148e-16,0.475287546040071,1.6257996919510486e-17,0.15459335581706804,0.15459335581706804,0.154593355817068,0.4752875460400709,0.584593355817068
120.0,81.5793815929504,79.54583523896731,38.420618407049595,38.420618407049595,40.45416476103267,40.45416476103267,-2.0335463539830796,2.0335463539830796,0.0,-1,1,C,40.45416476103268,0.0,1.0982544869129148e-16,0.4809894882991773,1.6257996919510486e-17,0.15854227948504285,0.15854227948504285,0.15854227948504282,0.4809894882991772,0.5885422794850428
120.5,81.5793815929504,79.492018780053,38.92061840704961,38.92061840704961,41.00798121994701,41.00798121994701,-2.087362812897398,2.087362812897398,-1.1102230246251565e-16,-1,1,C,41.00798121994701,0.0,1.0982544869129148e-16,0.4866654519314265,1.6257996919510486e-17,0.16253474510453503,0.16253474510453503,0.162534745104535,0.4866654519314264,0.592534745104535
121.0,81.5793815929504,79.43752418209513,39.42061840704961,39.42061840704961,41.562475817904875,41.562475817904875,-2.1418574108552715,2.1418574108552715,0.0,-1,1,C,41.562475817904875,0.0,3.865472742613525e-17,0.4923150215534906,1.1795444715104672e-16,0.16657043747734762,0.16657043747734762,0.1665704374773475,0.49231502155349055,0.5965704374773475
121.5,81.5793815929504,79.3823542135146,39.9206184070496,39.9206184070496,42.1176457864854,42.1176457864854,-2.1970273794358004,2.1970273794358004,0.0,-1,1,C,42.1176457864854,0.0,5.491272434564574e-17,0.497937783031748,8.128998459755243e-18,0.1706490378847884,0.1706490378847884,0.1706490378847884,0.49793778303174796,0.6006490378847884
122.0,81.5793815929504,79.32651175046645,40.420618407049595,40.420618407049595,42.67348824953354,42.67348824953354,-2.2528698424839453,2.2528698424839453,0.0,-1,1,C,42.67348824953354,0.0,5.491272434564574e-17,0.5035333234996052,8.128998459755243e-18,0.17477022411786847,0.17477022411786847,0.17477022411786847,0.5035333234996052,0.6047702241178685
122.5,81.5793815929504,79.2699997776542,40.920618407049616,40.920618407049616,43.23000022234581,43.23000022234581,-2.3093818152961902,2.3093818152961902,0.0,-1,1,C,43.23000022234581,0.0,5.491272434564574e-17,0.5091012313749187,8.128998459755243e-18,0.17893367050797965,0.17893367050797965,0.17893367050797965,0.5091012313749187,0.6089336705079796
123.0,81.5793815929504,79.2128213891215,41.42061840704961,41.42061840704961,43.7871786108785,43.7871786108785,-2.366560203828891,2.366560203828891,0.0,-1,1,C,43.7871786108785,0.0,3.865472742613525e-17,0.5146410963775354,1.1795444715104672e-16,0.1831390479580522,0.1831390479580522,0.18313904795805208,0.5146410963775354,0.6131390479580521
123.5,81.5793815929504,79.1549797890206,41.9206184070496,41.9206184070496,44.345020210979406,44.345020210979406,-2.4244018039297996,2.4244018039297996,0.0,-1,1,C,44.345020210979406,0.0,0.0,0.520152509546966,0.0,0.1873860239741913,0.1873860239741913,0.1873860239741913,0.520152509546966,0.6173860239741913
124.0,81.5793815929504,79.09647829235718,42.420618407049595,42.420618407049595,44.90352170764282,44.90352170764282,-2.4829033005932195,2.4829033005932195,0.0,-1,1,C,44.903521707642824,0.0,5.491272434564574e-17,0.525635063260182,8.128998459755243e-18,0.19167426269778406,0.19167426269778406,0.19167426269778406,0.525635063260182,0.621674262697784
124.5,81.5793815929504,79.03732032570952,42.920618407049595,42.920618407049595,45.46267967429047,45.46267967429047,-2.54206126724088,2.54206126724088,0.0,-1,1,C,45.46267967429048,0.0,5.491272434564574e-17,0.531088351249581,8.128998459755243e-18,0.196005100265293,0.196005100265293,0.196005100265293,0.531088351249581,0.626005100265293
125.0,81.5793815929504,78.97750942792241,43.42061840704961,43.42061840704961,46.022490572077594,46.022490572077594,-2.601872165027979,2.601872165027979,0.0,-1,1,C,46.022490572077594,0.0,9.356745177178099e-17,0.5365119686210998,1.2608344561080197e-16,0.20037784098342393,0.20037784098342393,0.2003778409834238,0.5365119686210997,0.6303778409834238
125.5,81.5793815929504,78.91704925077335,43.92061840704961,43.92061840704961,46.58295074922667,46.58295074922667,-2.6623323421770593,2.6623323421770593,6.938893903907228e-18,-1,1,C,46.58295074922667,0.0,-1.6257996919510486e-17,0.5419055118725152,1.0982544869129148e-16,0.2047909538531836,0.2047909538531836,0.2047909538531835,0.5419055118725152,0.6347909538531835
126.0,81.5793815929504,78.85594355961166,44.4206184070496,44.4206184070496,47.14405644038834,47.14405644038834,-2.7234380333387422,2.7234380333387422,0.0,-1,1,C,47.14405644038834,0.0,9.356745177178099e-17,0.5472685789119208,1.2608344561080197e-16,0.20924409195944982,0.20924409195944982,0.20924409195944968,0.5472685789119207,0.6392440919594496
126.5,81.5793815929504,78.79419623396835,44.920618407049595,44.920618407049595,47.70580376603164,47.70580376603164,-2.7851853589820426,2.7851853589820426,-1.1102230246251565e-16,-1,1,C,47.705803766031636,0.0,0.0,0.5526007690764119,0.0,0.21373690516446703,0.21373690516446703,0.21373690516446703,0.5526007690764119,0.643736905164467
127.0,81.5793815929504,78.73181126813672,45.420618407049616,45.420618407049616,48.26818873186329,48.26818873186329,-2.847570324813674,2.847570324813674,0.0,-1,1,C,48.26818873186329,0.0,3.865472742613525e-17,0.5579016831509728,1.1795444715104672e-16,0.2182690401418211,0.2182690401418211,0.218269040141821,0.5579016831509728,0.648269040141821
127.5,81.5793815929504,78.66879277172154,45.92061840704961,45.92061840704961,48.831207228278465,48.831207228278465,-2.9105888212288558,2.9105888212288558,-6.938893903907228e-18,-1,1,C,48.83120722827847,0.0,9.356745177178099e-17,0.5631709233875999,1.2608344561080197e-16,0.22284014041085,0.22284014041085,0.22284014041084987,0.5631709233875998,0.6528401404108499
128.0,81.5793815929504,78.60514497015755,46.4206184070496,46.4206184070496,49.394855029842454,49.394855029842454,-2.974236622792847,2.974236622792847,0.0,-1,1,C,49.394855029842454,0.0,3.865472742613525e-17,0.5684080935246469,1.1795444715104672e-16,0.22744984637149093,0.22744984637149093,0.22744984637149082,0.5684080935246469,0.6574498463714908
128.5,81.5793815929504,78.54087220519486,46.920618407049595,46.920618407049595,49.959127794805134,49.959127794805134,-3.038509387755539,3.038509387755539,-6.938893903907228e-18,-1,1,C,49.959127794805134,0.0,9.356745177178099e-17,0.5736127988064278,1.2608344561080197e-16,0.23209779533955485,0.23209779533955485,0.2320977953395547,0.5736127988064277,0.6620977953395547
129.0,81.5793815929504,78.47597893535092,47.420618407049595,47.420618407049595,50.52402106464907,50.52402106464907,-3.1034026575994784,3.1034026575994784,0.0,-1,1,C,50.52402106464907,0.0,1.0982544869129148e-16,0.5787846460030767,1.6257996919510486e-17,0.23678362158242433,0.23678362158242433,0.2367836215824243,0.5787846460030766,0.6667836215824243
129.5,81.5793815929504,78.41046973632811,47.92061840704961,47.92061840704961,51.089530263671904,51.089530263671904,-3.168911856622292,3.168911856622292,6.938893903907228e-18,-1,1,C,51.089530263671904,0.0,1.0982544869129148e-16,0.5839232434306817,1.6257996919510486e-17,0.24150695635516967,0.24150695635516967,0.24150695635516964,0.5839232434306816,0.6715069563551697
130.0,81.5793815929504,78.34434930139626,48.42061840704961,48.42061840704961,51.65565069860374,51.65565069860374,-3.2350322915541345,3.2350322915541345,6.938893903907228e-18,-1,1,C,51.65565069860374,0.0,5.491272434564574e-17,0.5890282009716967,8.128998459755243e-18,0.24626742793707448,0.24626742793707448,0.24626742793707448,0.5890282009716967,0.6762674279370745
130.5,81.5793815929504,78.27762244173842,48.9206184070496,48.9206184070496,52.222377558261584,52.222377558261584,-3.301759151211986,3.301759151211986,0.0,-1,1,C,52.222377558261584,0.0,5.491272434564574e-17,0.5940991300956608,8.128998459755243e-18,0.2510646616685685,0.2510646616685685,0.2510646616685685,0.5940991300956608,0.6810646616685685
131.0,81.5793815929504,78.21029408675965,49.420618407049595,49.420618407049595,52.789705913240354,52.789705913240354,-3.3690875061907573,3.3690875061907573,-6.938893903907228e-18,-1,1,C,52.78970591324035,0.0,5.491272434564574e-17,0.5991356438802167,8.128998459755243e-18,0.25589827998855696,0.25589827998855696,0.25589827998855696,0.5991356438802167,0.6858982799885569
131.5,81.5793815929504,78.14236928435783,49.920618407049616,49.920618407049616,53.35763071564219,53.35763071564219,-3.437012308592574,3.437012308592574,0.0,-1,1,C,53.357630715642195,0.0,9.356745177178099e-17,0.6041373570324523,1.2608344561080197e-16,0.26076790247214227,0.26076790247214227,0.26076790247214215,0.6041373570324522,0.6907679024721421
132.0,81.5793815929504,78.07385320115519,50.42061840704961,50.42061840704961,53.926146798844826,53.926146798844826,-3.505528391795216,3.505528391795216,0.0,-1,1,C,53.926146798844826,0.0,5.491272434564574e-17,0.6091038859105734,8.128998459755243e-18,0.2656731458687274,0.2656731458687274,0.2656731458687274,0.6091038859105734,0.6956731458687274
132.5,81.5793815929504,78.0047511226901,50.9206184070496,50.9206184070496,54.49524887730991,54.49524887730991,-3.5746304702603084,3.5746304702603084,0.0,-1,1,C,54.49524887730992,0.0,9.356745177178099e-17,0.6140348485459217,1.2608344561080197e-16,0.2706136241404995,0.2706136241404995,0.2706136241404994,0.6140348485459216,0.7006136241404994
133.0,81.5793815929504,77.93506845356778,51.420618407049595,51.420618407049595,55.06493154643221,55.06493154643221,-3.644313139382614,3.644313139382614,0.0,-1,1,C,55.06493154643222,0.0,5.491272434564574e-17,0.6189298646653448,8.128998459755243e-18,0.27559253855493376,0.27559253855493376,0.27559253855493376,0.6189298646653448,0.7055925385549338
133.5,81.5793815929504,77.86481071756994,51.920618407049595,51.920618407049595,55.63518928243006,55.63518928243006,-3.714570875380467,3.714570875380467,0.0,-1,1,C,55.63518928243006,0.0,-1.6257996919510486e-17,0.623788555713929,1.0982544869129148e-16,0.2806064679582845,0.2806064679582845,0.28060646795828437,0.623788555713929,0.7106064679582844
134.0,81.5793815929504,77.79398355772099,52.42061840704961,52.42061840704961,56.206016442279015,56.206016442279015,-3.7853980352294037,3.7853980352294037,0.0,-1,1,C,56.20601644227902,0.0,-1.6257996919510486e-17,0.6286105448781151,1.0982544869129148e-16,0.28565460960040695,0.28565460960040695,0.28565460960040684,0.6286105448781151,0.7156546096004068
